Ax,Ay,Az,Gx,Gy,Gz
0.180840420210105,1.0000000000000002,1.0000000000000002,0.0,1.0,0.4823429896925196
0.4252126063031515,0.4843632724543409,0.7513134851138354,0.5110644086715385,0.4796885082930743,0.4844794809634267
0.1670835417708854,0.0010007505629222,0.6362271703777834,0.3905663009923784,0.0,1.0
0.2931465732866433,0.4083062296722543,0.6037027770828122,0.503601513856672,0.5012818947625443,0.5012818947625443
0.4564782391195597,0.9859894921190896,0.7112834625969479,0.663060501944643,0.5522367755550517,0.0
0.461480740370185,0.539654741055792,0.8111083312484364,0.0,0.0,0.412571289045468
0.5790395197598799,1.0000000000000002,0.69402051538654,0.94585520693444,0.0,0.1169576364302283
0.5272636318159079,0.4733550162621968,0.6499874906179636,1.0,0.732739766642831,0.5759370040288121
1.0,0.344258193645234,0.8141105829372031,0.9099464569126392,0.1137223782199975,0.1060920522524722
0.6835917958979489,0.906680010007506,0.7755816862646987,0.2419118544744231,0.0,1.0
0.5990495247623812,0.5466599949962473,0.5331498623967977,0.052817552365837,1.0,1.0
0.5030015007503751,0.4998749061796348,0.7528146109582188,0.500687165355704,0.4942323456058042,0.5004429949247432
0.5025012506253126,0.5001250938203654,0.7528146109582188,0.5007482079634442,0.4942009522646807,0.5005336867991
0.5027513756878439,0.500375281461096,0.7528146109582188,0.5005947294068402,0.494171302998064,0.5004429949247432
0.5305152576288144,0.618213660245184,0.6865148861646235,0.4609780769834487,0.4307776828226102,0.5325514065960898
0.9997498749374686,0.2982236677508132,0.0,0.2404014859514798,0.3966095191586585,0.9729424281005284
0.4022011005502751,0.6619964973730299,0.6394796097072806,1.0,0.6503793362052427,0.8008633168808972
1.0,0.9832374280710536,0.5101325994495873,1.0,0.5397544343094337,1.0
0.6765882941470734,0.4345759319489618,0.6174630973229923,0.4896070600136037,1.0,0.888140293353332
0.4489744872436217,0.6802601951463599,0.8248686514886165,0.4085738702757382,0.2844271587282209,0.6333937945829046
0.0,0.1118338754065549,0.5824368276207157,1.0,0.0,1.0
0.7863931965982991,0.6007005253940457,0.4070552914686015,1.0,0.0,0.0077367145124439
0.5877938969484742,0.3297473104828622,0.9639729797348012,0.7965606850724662,0.4219422013708426,0.4475330066100423
0.5520260130065032,0.5271453590192646,0.7910933199899925,0.5876728813854928,0.5070809424978635,0.5356802762614019
0.48224112056028,0.3677758318739055,0.7763322491868903,0.0,0.4447110940579382,0.3202295202051032
0.745872936468234,0.5168876657493121,0.6512384288216163,0.2216614053752376,0.4100074995203795,1.0
0.4484742371185592,0.6502376782586942,0.6277207905929448,0.397798977972339,0.3407101871391946,1.0
0.4857428714357178,0.9079309482111586,0.6449837378033526,0.5904808413415421,0.4973594711966095,0.0
0.5025012506253126,0.4998749061796348,0.7528146109582188,0.5007168146223206,0.4941852555941189,0.5004429949247432
0.5027513756878439,0.4998749061796348,0.7530647985989494,0.5006714686851422,0.4941556063275023,0.5005650801402236
0.0380190095047524,1.0000000000000002,1.0000000000000002,0.0,1.0,1.0
0.9997498749374686,1.0000000000000002,0.0,0.0,1.0,0.0
0.5030015007503751,0.5001250938203654,0.7528146109582188,0.5007325112928824,0.4942166489352425,0.5004272982541814
0.3634317158579289,0.4741055791843884,0.5799349512134102,0.5132915918168024,1.0,0.8921534087936236
0.0002501250625313,1.0000000000000002,1.0000000000000002,0.202569021748609,1.0,0.4630849189877392
0.5225112556278139,0.5266449837378034,0.7553164873655243,0.5832464202870746,0.5423792664422624,1.0
