Ax,Ay,Az,Gx,Gy,Gz,Label
0.449,0.395,0.977,-121.923,43.838,-286.685,Yaw
0.772,0.057,1.052,-111.956,85.207,-286.685,Yaw
0.746,-0.031,0.812,-46.410,49.210,-216.186,Yaw
0.452,0.064,1.049,-11.121,-11.681,12.915,Yaw
-0.001,0.014,0.980,13.291,-74.279,260.068,Yaw
0.086,-0.096,0.962,40.574,-108.806,286.685,Yaw
0.294,0.258,0.858,80.412,-87.938,286.685,Yaw
-0.097,0.603,0.858,119.070,-82.215,286.685,Yaw
-0.744,0.250,0.691,176.645,-107.389,286.685,Yaw
0.263,-0.149,1.157,-9.573,32.252,29.724,Yaw
-0.337,-0.044,1.122,-19.574,0.919,-97.562,Yaw
-0.083,0.179,1.052,-25.944,7.621,-217.473,Yaw
-0.052,0.088,1.161,-51.319,8.164,-286.685,Yaw
-0.431,0.408,0.906,-63.507,5.609,-286.685,Yaw
-0.028,0.828,1.174,-67.471,41.458,-286.685,Yaw
0.428,0.421,1.015,-86.555,82.784,-286.685,Yaw
0.897,0.094,0.658,-54.390,135.144,-286.685,Yaw
1.095,-0.248,1.007,30.065,58.205,-285.994,Yaw
0.496,-0.080,0.867,36.085,-14.560,49.595,Yaw
0.057,0.116,1.167,-4.681,-24.911,162.400,Yaw
0.251,-0.094,1.228,-55.388,-67.882,286.379,Yaw
0.219,0.022,0.785,-37.432,-131.530,286.685,Yaw
0.143,0.532,0.715,71.986,-102.366,286.685,Yaw
-0.109,0.779,0.740,108.036,-34.002,286.685,Yaw
-0.463,0.211,0.617,118.554,-77.787,286.685,Yaw
-0.366,-0.509,1.474,44.502,-8.295,48.143,Yaw
-0.314,0.174,1.071,-16.660,-5.136,-66.675,Yaw
-0.359,0.361,1.035,-21.551,4.463,-194.521,Yaw
-0.012,0.362,1.297,-76.825,4.279,-286.685,Yaw
0.039,0.370,1.036,-89.285,34.204,-286.685,Yaw
0.448,0.357,0.961,-116.270,77.280,-286.685,Yaw
0.813,-0.061,0.730,-99.382,114.433,-286.685,Yaw
1.069,-0.126,0.962,-15.444,102.497,-286.685,Yaw
0.363,-0.122,0.879,61.548,38.106,-212.371,Yaw
-0.047,-0.038,0.960,82.198,7.070,-64.899,Yaw
-0.224,-0.103,1.064,65.188,6.073,-7.149,Yaw
0.136,0.135,1.114,30.135,-6.781,73.762,Yaw
0.153,0.238,1.225,-21.420,-53.812,280.210,Yaw
0.001,-0.065,0.798,-42.044,-98.647,286.685,Yaw
0.031,0.131,0.848,44.537,-88.506,286.685,Yaw
0.110,0.195,0.743,138.171,43.374,286.685,Yaw
0.171,0.267,1.232,106.724,16.450,286.685,Yaw
-0.195,0.130,1.049,-65.817,-39.305,244.921,Yaw
-0.284,0.151,1.048,-11.568,-10.841,53.550,Yaw
-0.059,0.093,0.963,-2.047,-6.405,-21.061,Yaw
-0.473,0.107,1.098,-7.586,3.675,-170.818,Yaw
-0.788,0.212,1.180,-43.041,-3.098,-286.685,Yaw
-0.022,0.936,1.165,-72.957,6.431,-286.685,Yaw
1.140,0.832,1.043,-146.169,91.044,-286.685,Yaw
1.178,-0.425,0.349,-47.583,83.702,-286.685,Yaw
0.611,-0.147,1.032,66.027,-22.138,51.459,Yaw
0.136,-0.010,1.159,47.731,-30.975,130.708,Yaw
0.132,0.170,1.121,28.534,-31.019,192.281,Yaw
0.115,0.183,1.027,31.990,-42.201,286.536,Yaw
0.109,0.328,1.004,12.583,-56.866,286.685,Yaw
-0.285,0.318,0.657,51.065,-35.018,286.685,Yaw
-0.479,0.268,1.162,152.206,7.271,286.685,Yaw
-0.130,-0.254,1.051,22.776,-0.315,195.676,Yaw
0.321,0.076,0.966,-47.530,-7.910,-15.243,Yaw
-0.092,0.147,1.043,-10.448,-1.173,-79.721,Yaw
-0.094,0.115,0.998,3.106,6.326,-202.851,Yaw
-0.257,-0.028,0.973,-1.566,8.908,-286.598,Yaw
0.102,0.329,1.255,-24.999,-38.964,-286.685,Yaw
0.286,0.517,0.963,-99.680,-42.158,-286.685,Yaw
0.950,0.404,0.914,-95.961,86.590,-286.685,Yaw
0.663,0.009,0.895,4.778,45.465,-285.486,Yaw
-0.222,0.015,1.072,36.312,-11.778,43.829,Yaw
-0.009,0.200,1.085,40.206,-23.756,146.046,Yaw
0.197,0.077,1.098,21.525,-34.335,276.036,Yaw
0.181,0.276,1.034,19.346,-51.406,286.685,Yaw
-0.091,0.530,0.797,26.836,30.914,286.685,Yaw
-0.570,-0.025,1.122,72.695,15.190,286.685,Yaw
-0.565,-0.453,1.078,51.590,-4.970,271.460,Yaw
0.135,0.020,0.973,-76.668,-0.175,-54.749,Yaw
-0.409,0.240,1.108,-35.096,3.098,-243.189,Yaw
-0.458,0.347,1.169,-22.776,3.806,-286.571,Yaw
-0.043,0.412,1.267,-49.385,-11.209,-286.685,Yaw
0.428,0.089,1.084,-128.406,46.034,-286.685,Yaw
0.928,0.075,0.677,-101.264,94.430,-286.685,Yaw
1.105,0.106,0.637,-35.569,70.158,-284.489,Yaw
0.113,0.133,1.002,67.970,-26.031,35.298,Yaw
-0.412,0.322,1.135,89.582,-45.911,216.178,Yaw
0.027,0.289,1.025,60.900,-37.975,286.519,Yaw
-0.019,0.231,0.845,50.514,13.230,286.685,Yaw
0.030,0.096,1.163,86.144,-14.446,286.685,Yaw
-0.793,-0.216,1.254,76.676,-62.501,286.685,Yaw
-0.135,-0.136,1.040,12.189,5.504,235.891,Yaw
0.388,0.048,0.920,-43.908,1.269,88.069,Yaw
-0.045,-0.118,1.171,-74.226,37.993,-81.244,Yaw
-0.355,0.049,1.010,-19.040,9.555,-211.496,Yaw
-0.077,0.157,1.210,-62.116,12.373,-286.685,Yaw
-0.039,0.137,1.186,-92.505,10.745,-286.685,Yaw
0.223,0.329,0.982,-116.489,76.808,-286.685,Yaw
0.522,0.592,0.867,-88.007,173.530,-286.685,Yaw
0.713,0.130,0.375,112.184,87.482,-284.305,Yaw
0.385,0.005,1.156,157.378,9.012,-73.544,Yaw
-0.223,-0.275,1.331,101.456,-8.347,95.664,Yaw
-0.152,-0.001,1.269,31.413,-14.429,82.154,Yaw
0.099,0.039,1.197,-43.479,-25.445,224.000,Yaw
0.174,0.255,1.108,-70.717,-56.516,286.685,Yaw
0.123,0.058,0.684,-35.560,-87.946,286.685,Yaw
-0.110,0.304,0.681,123.707,96.460,286.685,Yaw
-0.180,0.162,1.090,116.891,53.638,286.685,Yaw
0.016,-0.114,0.925,0.368,-107.415,225.164,Yaw
-0.083,-0.206,1.569,-75.390,-92.706,105.543,Yaw
0.119,0.063,0.945,-16.284,-14.534,4.620,Yaw
-0.250,0.182,1.103,-8.908,-4.979,-44.327,Yaw
-0.253,0.259,1.096,-16.721,-0.376,-213.771,Yaw
-0.074,0.488,1.085,-60.182,9.634,-286.685,Yaw
0.110,0.161,0.949,-57.339,54.679,-286.685,Yaw
0.896,-0.074,0.868,-61.985,77.376,-286.685,Yaw
0.865,-0.214,0.852,-49.079,79.739,-286.685,Yaw
0.175,0.084,0.839,34.956,10.132,-126.910,Yaw
-0.075,0.300,1.227,13.965,-4.891,143.596,Yaw
0.160,0.057,1.187,-15.304,-50.890,275.634,Yaw
0.163,0.178,0.958,-14.507,-83.738,286.685,Yaw
0.016,0.411,0.885,55.746,-30.599,286.685,Yaw
-0.388,0.349,0.693,171.885,56.184,286.685,Yaw
-0.398,-0.085,0.773,74.541,-45.771,286.685,Yaw
-0.148,-0.177,1.065,7.184,-102.926,159.626,Yaw
0.067,-0.130,1.099,-171.010,-15.969,-118.475,Yaw
-0.703,0.151,0.970,-56.586,37.634,-242.515,Yaw
0.211,0.411,1.532,-47.381,13.116,-286.685,Yaw
0.167,0.150,1.055,-124.066,18.585,-286.685,Yaw
0.133,0.127,0.901,-85.540,61.014,-286.685,Yaw
0.702,0.215,0.861,-50.269,111.291,-286.685,Yaw
0.646,-0.092,0.723,12.057,92.024,-286.685,Yaw
0.562,-0.166,0.584,107.914,-8.015,-79.494,Yaw
-0.591,0.093,1.113,78.277,18.524,54.696,Yaw
-0.094,0.015,1.285,54.653,-10.911,19.241,Yaw
0.071,0.241,0.937,31.868,-7.035,103.346,Yaw
0.086,0.221,1.125,18.130,-17.859,229.250,Yaw
0.055,0.273,1.026,23.529,-28.499,286.615,Yaw
0.269,0.043,0.897,49.884,-10.080,286.685,Yaw
-0.034,0.032,1.323,56.665,90.431,286.685,Yaw
0.238,-0.167,0.858,-7.298,-45.150,286.685,Yaw
0.093,0.049,1.106,48.554,-46.944,286.685,Yaw
-0.424,0.235,0.994,-28.228,-8.243,272.641,Yaw
-0.264,0.333,1.245,-112.324,13.545,-14.962,Yaw
-0.520,0.230,1.004,-25.244,3.421,-179.296,Yaw
-0.381,0.458,1.093,-18.681,1.033,-286.571,Yaw
0.224,0.663,1.168,-53.436,20.746,-286.685,Yaw
0.561,0.455,0.935,-51.205,55.860,-286.685,Yaw
0.779,0.290,0.729,1.304,72.056,-286.685,Yaw
1.017,-0.120,0.688,64.899,39.419,-286.685,Yaw
0.405,-0.180,1.254,87.430,2.852,-28.333,Yaw
-0.055,0.064,1.193,5.626,-3.027,144.113,Yaw
-0.125,0.303,1.170,-72.389,-20.108,229.224,Yaw
-0.080,0.308,0.972,-82.863,-37.275,286.186,Yaw
0.016,0.349,0.934,-43.916,-64.190,286.685,Yaw
0.122,0.346,0.868,-4.270,-42.604,286.685,Yaw
-0.043,0.168,0.687,87.211,-10.299,286.685,Yaw
-0.450,-0.089,0.633,96.810,-32.891,286.685,Yaw
-0.260,-0.393,1.341,30.406,-26.337,62.764,Yaw
-0.231,-0.301,1.035,-16.800,6.361,-55.169,Yaw
-0.301,-0.025,0.945,-14.691,13.589,-229.679,Yaw
-0.114,0.163,1.156,-15.855,5.434,-286.685,Yaw
0.011,0.569,1.128,-60.095,5.451,-286.685,Yaw
0.281,0.417,0.906,-69.659,43.899,-286.685,Yaw
0.502,0.089,0.804,-31.692,87.089,-286.685,Yaw
0.670,-0.084,0.890,9.363,63.612,-286.685,Yaw
0.265,0.071,1.222,30.800,9.126,-151.462,Yaw
-0.365,0.078,1.061,7.446,0.087,38.272,Yaw
0.006,0.129,1.150,-10.054,-22.208,114.651,Yaw
0.247,0.080,1.142,-17.439,-44.292,255.325,Yaw
0.064,0.177,1.039,-24.701,-86.336,286.685,Yaw
-0.081,0.334,0.802,-11.375,-62.309,286.685,Yaw
-0.208,0.052,0.686,57.243,-48.239,286.685,Yaw
-0.168,-0.009,0.729,115.351,-33.014,286.685,Yaw
-0.156,-0.171,1.873,83.632,-7.639,114.389,Yaw
0.097,0.019,1.034,-12.512,-9.240,-0.630,Yaw
-0.112,0.054,1.014,-12.644,-2.450,-35.394,Yaw
-0.341,-0.099,1.003,-1.794,-0.481,-104.527,Yaw
-0.234,0.045,1.020,-13.169,0.289,-281.339,Yaw
0.133,0.337,1.055,-30.791,5.574,-286.685,Yaw
0.415,0.330,0.985,-40.259,30.739,-286.685,Yaw
0.481,0.193,0.936,-30.940,65.730,-286.685,Yaw
0.485,0.071,0.988,-9.354,37.144,-286.685,Yaw
0.003,-0.038,1.021,3.325,-0.018,-132.816,Yaw
0.030,0.030,1.111,19.959,-0.061,1.951,Yaw
0.060,0.075,1.082,26.495,-4.113,5.443,Yaw
0.447,0.293,1.139,9.179,-19.924,169.251,Yaw
0.500,0.290,1.229,-23.817,-64.636,286.685,Yaw
0.176,0.113,0.793,-1.977,-68.810,286.685,Yaw
-0.004,0.274,0.824,38.771,-16.993,286.685,Yaw
0.020,0.317,0.942,47.162,-45.377,286.685,Yaw
-0.526,0.155,1.388,48.466,-11.594,286.685,Yaw
0.063,0.008,1.088,-0.359,-4.060,26.163,Yaw
-0.374,0.083,1.061,-5.696,-1.864,-37.380,Yaw
-0.360,0.114,0.978,-8.960,4.874,-251.825,Yaw
-0.091,0.247,1.095,-21.052,8.855,-286.685,Yaw
0.162,0.453,0.981,-29.173,10.386,-286.685,Yaw
0.339,0.419,0.867,-11.988,22.059,-286.685,Yaw
0.576,0.205,0.848,23.520,54.618,-286.685,Yaw
0.652,0.109,1.218,33.057,13.449,-268.161,Yaw
-0.166,0.150,1.031,10.010,2.362,-9.695,Yaw
0.074,0.208,1.042,3.553,-6.711,14.551,Yaw
0.234,0.224,1.070,3.509,-6.352,84.901,Yaw
0.407,0.280,1.218,-35.551,-31.404,277.489,Yaw
0.151,0.076,0.966,-61.180,-64.356,286.685,Yaw
0.025,0.047,0.822,-49.822,-39.410,286.685,Yaw
-0.100,0.172,0.859,27.388,-33.819,286.685,Yaw
-0.064,0.067,0.952,77.464,-26.513,286.685,Yaw
-0.092,0.048,1.320,46.305,-5.661,243.443,Yaw
-0.294,0.086,1.100,7.341,-4.506,62.344,Yaw
-0.065,0.139,1.020,-6.545,-1.514,-25.165,Yaw
-0.084,0.168,1.002,1.549,1.899,-88.751,Yaw
-0.187,0.007,1.012,0.507,5.075,-199.307,Yaw
-0.227,0.029,0.896,31.071,32.812,-286.388,Yaw
0.018,0.292,1.075,14.945,4.366,-286.685,Yaw
0.400,0.371,0.963,-26.775,-27.379,-286.685,Yaw
0.658,0.361,0.842,18.900,36.076,-286.685,Yaw
0.653,0.205,1.042,44.196,10.456,-286.685,Yaw
0.112,-0.082,1.042,-6.781,-7.586,-137.279,Yaw
-0.239,0.169,1.007,-11.323,1.321,16.695,Yaw
0.057,0.332,1.002,-7.122,-3.517,43.330,Yaw
0.135,0.372,1.004,-6.247,-7.543,130.655,Yaw
0.273,0.180,1.145,-8.400,-26.714,286.685,Yaw
0.097,0.149,1.018,-34.834,-45.570,286.685,Yaw
0.073,0.196,0.704,-9.756,-6.781,286.685,Yaw
-0.009,0.151,0.816,35.123,-0.840,286.685,Yaw
-0.267,-0.034,1.195,23.179,-36.452,286.685,Yaw
-0.274,-0.002,1.005,-0.429,-16.747,207.795,Yaw
0.070,0.099,0.979,-2.196,-5.443,49.420,Yaw
0.084,-0.051,0.988,4.060,-1.374,-5.661,Yaw
-0.190,-0.138,0.984,3.719,1.444,-95.077,Yaw
-0.229,0.027,1.045,7.105,13.554,-275.450,Yaw
-0.289,0.480,1.206,17.246,8.566,-286.685,Yaw
-0.116,0.838,0.942,-24.701,-25.480,-286.685,Yaw
0.570,0.698,0.824,10.640,44.144,-286.685,Yaw
0.699,0.147,0.901,39.314,4.847,-282.888,Yaw
0.078,-0.111,1.142,7.359,-1.811,-5.355,Yaw
0.040,0.156,1.014,-5.766,-4.165,29.173,Yaw
0.278,0.307,1.070,-2.266,-6.160,112.306,Yaw
0.291,0.254,1.093,-11.594,-20.624,286.598,Yaw
0.107,0.234,0.916,-46.778,4.139,286.685,Yaw
-0.165,0.163,0.739,-18.305,27.650,286.685,Yaw
-0.257,0.038,0.969,17.894,-41.947,286.685,Yaw
-0.204,-0.034,1.096,-7.753,-15.785,286.685,Yaw
0.148,0.091,1.004,-7.770,0.026,79.809,Yaw
-0.180,0.046,1.032,-16.056,7.709,-46.007,Yaw
-0.467,0.108,0.980,1.461,9.774,-280.376,Yaw
-0.155,0.201,1.036,17.561,10.176,-286.685,Yaw
0.317,0.409,0.959,-34.466,-32.996,-286.685,Yaw
0.374,0.470,0.882,-16.905,4.909,-286.685,Yaw
0.413,0.378,0.885,51.424,11.874,-286.668,Yaw
0.321,-0.101,1.269,40.268,17.736,-138.504,Yaw
0.083,0.085,1.007,-3.456,-6.930,-6.878,Yaw
0.243,0.028,1.074,-18.786,-12.547,10.369,Yaw
0.475,0.235,1.006,-26.740,-21.166,215.626,Yaw
0.252,0.309,0.966,-31.614,-26.556,286.685,Yaw
-0.030,0.234,0.938,-44.170,-23.144,286.685,Yaw
-0.234,0.128,0.864,-17.806,-26.810,286.685,Yaw
-0.161,0.081,0.896,42.682,-3.544,283.413,Yaw
0.044,0.057,1.163,14.542,-0.192,37.914,Yaw
-0.039,-0.060,1.015,-7.753,-5.338,4.681,Yaw
-0.280,-0.177,1.024,-11.541,-5.827,-33.609,Yaw
-0.429,-0.125,1.035,-18.226,-9.590,-213.964,Yaw
-0.123,0.477,1.025,-55.860,10.456,-286.685,Yaw
0.429,0.696,0.787,-68.688,65.459,-286.685,Yaw
0.506,0.419,0.895,-20.142,92.680,-286.685,Yaw
0.440,0.049,0.908,67.952,52.771,-286.685,Yaw
0.216,-0.050,1.167,71.304,8.601,-108.789,Yaw
-0.003,-0.054,1.144,8.523,-3.465,-50.689,Yaw
-0.182,0.160,0.996,-20.353,9.459,-19.093,Yaw
-0.009,0.394,0.937,-9.371,-4.673,89.101,Yaw
0.127,0.279,1.138,-1.409,-36.225,284.620,Yaw
-0.071,0.209,1.046,-3.062,-43.365,286.685,Yaw
0.022,0.395,0.637,11.331,-1.199,286.685,Yaw
-0.048,0.257,1.225,55.799,57.461,286.685,Yaw
-0.265,-0.142,1.206,85.908,-85.418,286.685,Yaw
-0.167,-0.317,1.029,-57.234,-2.713,127.584,Yaw
-0.308,-0.361,1.065,-96.241,3.614,-47.276,Yaw
-0.637,-0.213,1.124,-36.041,35.499,-254.223,Yaw
-0.127,0.425,1.199,-34.807,-16.616,-286.685,Yaw
0.204,0.783,0.917,-127.925,42.210,-286.685,Yaw
0.184,0.458,0.608,-92.365,96.040,-286.685,Yaw
0.868,0.791,0.361,116.183,107.949,-286.685,Yaw
0.391,0.023,1.993,214.086,-75.574,-221.988,Yaw
-0.132,-0.179,1.029,13.248,-6.781,-38.745,Yaw
-0.169,0.234,0.965,-14.026,-2.013,-10.448,Yaw
0.059,0.280,1.092,-83.991,47.609,87.378,Yaw
0.174,0.373,1.151,-33.022,-20.449,271.547,Yaw
0.010,0.101,1.091,-33.355,-55.667,286.685,Yaw
-0.023,0.242,0.979,-17.868,-58.502,286.685,Yaw
0.155,0.278,0.784,2.572,11.944,286.685,Yaw
-0.334,-0.047,1.222,156.765,84.823,286.685,Yaw
-0.057,0.113,0.864,115.132,-91.254,286.668,Yaw
-0.627,0.006,1.274,12.565,-27.834,173.635,Yaw
-0.112,-0.081,0.968,-69.396,-7.639,-17.649,Yaw
-0.271,-0.277,0.950,-92.872,4.008,-185.929,Yaw
-0.338,0.181,1.414,-80.990,36.505,-286.685,Yaw
-0.618,0.229,1.059,-17.019,-7.700,-286.685,Yaw
-0.127,0.608,0.960,-30.660,7.805,-286.685,Yaw
0.374,0.971,0.963,-36.908,83.353,-286.685,Yaw
0.512,0.687,0.923,129.185,30.389,-286.685,Yaw
0.483,-0.124,1.673,138.311,-88.357,-177.319,Yaw
-0.056,0.003,1.009,-4.944,-4.314,-39.340,Yaw
0.146,0.368,1.141,-52.377,18.419,-13.195,Yaw
0.471,0.525,1.038,-73.675,18.926,173.075,Yaw
0.315,0.366,1.033,-10.089,-54.276,286.685,Yaw
-0.196,0.055,0.962,-2.791,-61.819,286.685,Yaw
0.035,0.644,0.836,14.858,13.256,286.685,Yaw
-0.189,0.619,1.122,68.854,108.561,286.685,Yaw
-0.533,0.321,0.621,-15.347,-152.801,286.685,Yaw
-0.731,-0.345,0.978,36.015,-59.447,248.404,Yaw
-0.400,-0.398,1.109,-17.325,-0.945,-40.294,Yaw
-0.217,-0.262,1.018,-32.060,16.170,-175.796,Yaw
-0.254,-0.189,0.984,-34.694,41.309,-286.641,Yaw
-0.138,0.108,1.071,-15.417,-5.915,-286.685,Yaw
-0.190,0.383,0.883,-21.438,-5.836,-286.685,Yaw
0.207,0.723,0.824,-12.591,41.256,-286.685,Yaw
0.363,0.679,0.769,29.330,64.925,-286.685,Yaw
0.469,0.279,1.501,95.034,-37.310,-285.626,Yaw
-0.149,0.148,1.010,-3.745,-11.191,-89.933,Yaw
0.011,0.243,1.231,-65.739,32.743,-15.102,Yaw
0.154,0.245,0.831,-63.717,36.540,108.299,Yaw
0.449,0.444,1.118,-12.049,-40.189,276.789,Yaw
0.048,0.421,1.340,-57.400,-76.326,286.685,Yaw
-0.191,0.486,1.010,-121.188,-79.327,286.685,Yaw
-0.539,0.057,0.700,-85.435,-85.698,286.685,Yaw
-0.245,-0.111,0.763,16.555,-74.226,286.685,Yaw
0.050,-0.222,0.599,82.451,-102.086,278.022,Yaw
-0.124,-0.246,0.505,103.259,-10.640,165.751,Yaw
-0.335,-0.406,1.823,132.598,-27.204,46.979,Yaw
-0.460,-0.111,1.266,26.058,-23.257,-11.515,Yaw
-0.809,-0.448,1.115,-43.759,6.816,-234.780,Yaw
0.216,0.633,1.268,-1.663,20.606,-286.685,Yaw
0.262,0.824,1.031,-71.855,1.426,-286.685,Yaw
0.198,0.408,0.981,-77.700,45.360,-286.685,Yaw
0.303,0.154,0.808,-61.381,91.543,-286.685,Yaw
0.233,0.442,0.793,139.143,60.681,-286.685,Yaw
0.164,0.196,1.288,138.163,0.070,-204.312,Yaw
-0.045,-0.261,1.250,50.146,-48.641,-82.040,Yaw
0.038,0.211,1.134,-35.315,16.923,9.135,Yaw
0.361,0.691,1.140,-86.223,23.468,224.788,Yaw
0.213,0.382,1.049,-6.650,-70.315,286.685,Yaw
0.004,0.126,1.016,10.448,-74.725,286.685,Yaw
-0.327,0.563,0.935,-43.627,4.270,286.685,Yaw
-0.165,0.479,0.946,-16.354,-31.167,286.685,Yaw
-0.776,-0.169,0.610,123.646,-72.826,286.685,Yaw
-0.367,-0.610,1.576,125.668,-42.228,209.913,Yaw
-0.048,-0.370,1.046,-12.119,-7.753,15.934,Yaw
0.023,-0.160,1.038,-3.351,0.035,-28.665,Yaw
-0.224,-0.330,1.046,-6.099,-10.955,-52.316,Yaw
-0.398,-0.437,1.051,-50.934,9.100,-105.018,Yaw
-0.536,-0.161,0.939,-30.441,46.191,-286.685,Yaw
0.037,0.899,1.115,-0.472,-18.191,-286.685,Yaw
-0.164,0.559,0.861,-15.767,46.104,-286.685,Yaw
0.138,0.651,0.750,-10.299,75.162,-286.685,Yaw
0.306,0.384,1.193,183.024,-108.631,-275.879,Yaw
-0.063,0.278,0.979,16.476,-7.945,-59.062,Yaw
-0.011,0.163,1.075,-50.339,4.235,0.744,Yaw
-0.069,0.107,1.108,-51.310,7.157,24.255,Yaw
0.125,0.235,1.045,-154.473,84.324,148.986,Yaw
0.407,0.395,1.199,-97.309,-70.665,286.685,Yaw
0.109,0.213,0.964,-100.196,-124.897,286.685,Yaw
-0.176,0.461,0.888,-79.853,-125.764,286.685,Yaw
-0.051,0.349,0.772,-37.993,-81.139,286.685,Yaw
-0.200,0.105,0.600,72.949,-37.389,286.685,Yaw
-0.380,-0.257,0.863,140.525,-60.401,286.659,Yaw
-0.292,-0.367,1.080,138.740,-53.769,217.201,Yaw
-0.355,-0.250,1.293,69.195,-68.688,107.275,Yaw
-0.299,-0.063,1.005,6.344,-11.646,-8.899,Yaw
-0.329,-0.186,1.094,-24.176,-5.399,-150.771,Yaw
-0.469,0.021,0.878,-46.322,13.177,-284.139,Yaw
-0.248,0.877,1.044,-8.409,47.066,-286.685,Yaw
-0.034,0.528,0.871,12.302,-26.722,-286.685,Yaw
0.740,0.039,0.903,16.625,32.463,-286.685,Yaw
1.259,0.398,1.382,16.424,49.963,-286.685,Yaw
1.002,0.524,1.101,-1.076,-3.832,-250.670,Yaw
0.016,0.586,1.086,47.731,-31.115,30.695,Yaw
-0.606,0.522,1.082,-74.489,37.651,199.561,Yaw
-0.448,0.405,1.373,-48.431,-18.279,286.606,Yaw
-0.504,0.203,1.049,-24.798,-66.815,286.685,Yaw
-0.602,0.296,0.961,-27.956,-26.906,286.685,Yaw
0.001,0.582,0.823,9.257,10.754,286.685,Yaw
0.191,0.381,0.817,25.305,-0.569,286.685,Yaw
-0.361,-0.403,1.116,51.931,-93.747,286.685,Yaw
-0.624,-0.992,1.293,37.354,-23.433,137.769,Yaw
-0.061,-0.610,1.059,-11.637,-1.584,-70.376,Yaw
-0.289,-0.430,0.969,-31.885,13.816,-154.473,Yaw
-0.110,-0.240,1.100,-14.823,26.574,-280.429,Yaw
0.144,0.454,1.003,-65.004,-16.581,-259.919,Yaw
-0.064,0.618,0.968,-78.732,6.641,-286.685,Yaw
-0.159,0.525,0.926,-65.021,28.753,-286.685,Yaw
0.285,0.142,0.928,-16.704,52.115,-286.685,Yaw
0.987,-0.265,1.024,4.585,24.929,-133.919,Yaw
1.472,-0.044,0.662,34.011,-25.471,182.884,Yaw
0.999,0.063,0.586,100.275,-40.486,286.685,Yaw
-0.119,0.567,1.630,113.942,-4.585,286.685,Yaw
-1.928,1.699,1.158,-15.059,-31.535,283.649,Yaw
-1.228,1.553,0.947,0.061,7.481,-126.980,Yaw
0.095,1.129,1.095,12.329,34.685,-286.414,Yaw
1.895,-1.348,0.884,47.119,40.110,-286.685,Yaw
1.131,-1.908,1.339,72.021,-57.969,73.885,Yaw
1.344,-1.880,1.066,-73.544,1.129,286.685,Yaw
0.864,0.028,1.301,-57.662,-7.971,286.685,Yaw
0.827,1.950,0.077,20.055,-54.355,286.685,Yaw
-0.672,1.998,1.338,55.423,-14.998,211.549,Yaw
-0.768,1.658,0.998,-31.220,-5.460,-26.049,Yaw
-0.374,1.128,1.028,-29.382,17.544,-239.505,Yaw
-0.085,-0.063,0.918,-28.341,27.020,-286.685,Yaw
1.753,0.258,1.007,6.965,41.353,-286.685,Yaw
1.955,-1.685,0.839,13.589,4.707,-228.848,Yaw
1.079,-1.129,1.233,43.645,-24.281,64.356,Yaw
-0.068,-0.017,0.855,-24.316,-9.144,134.365,Yaw
-0.385,0.952,1.079,-29.846,-8.496,27.090,Yaw
-0.293,1.099,1.007,-48.720,-9.485,99.234,Yaw
-0.172,0.668,0.915,-39.690,-13.974,223.046,Yaw
-0.267,0.228,0.967,60.839,4.436,286.685,Yaw
0.780,-0.082,0.997,74.217,-30.441,286.685,Yaw
-0.267,-0.147,1.050,24.395,-36.662,286.685,Yaw
-1.072,-0.031,1.048,33.381,-48.081,286.685,Yaw
-0.270,-0.376,1.022,20.003,-25.436,156.161,Yaw
-0.008,-0.054,1.117,-39.252,45.518,-103.329,Yaw
-0.553,0.106,1.175,-36.960,26.626,-251.974,Yaw
-0.416,0.394,1.250,-59.150,16.923,-286.685,Yaw
-0.125,0.565,1.139,-131.854,25.559,-286.685,Yaw
0.550,0.601,0.851,-130.156,58.275,-286.685,Yaw
0.821,-0.103,0.635,-26.337,81.279,-286.685,Yaw
1.115,-0.276,0.559,45.272,88.235,-286.685,Yaw
0.969,0.220,1.206,161.044,51.389,-282.809,Yaw
-0.240,-0.129,1.073,88.961,27.781,-225.592,Yaw
-0.550,0.068,1.042,16.756,-15.724,-229.749,Yaw
-0.722,0.218,0.910,23.800,-22.216,-110.784,Yaw
0.007,0.256,1.104,-60.743,24.885,178.798,Yaw
1.022,0.346,0.947,-8.663,-19.066,286.685,Yaw
0.605,0.201,0.930,91.910,49.682,286.685,Yaw
0.443,0.280,0.901,68.451,52.806,286.685,Yaw
0.139,0.665,1.016,-50.374,-16.091,286.685,Yaw
-0.433,0.770,0.900,-95.445,-68.040,286.685,Yaw
-0.953,0.345,1.135,13.939,-14.254,235.165,Yaw
-0.706,0.031,1.092,-8.890,-3.710,9.835,Yaw
-0.585,0.448,1.013,-22.872,14.998,-257.504,Yaw
0.050,0.459,0.945,-8.881,24.903,-286.685,Yaw
0.699,-0.029,0.988,4.602,5.591,-286.685,Yaw
0.983,-0.485,0.942,-3.841,-15.417,-286.685,Yaw
0.976,-0.692,0.959,1.803,-5.959,-286.685,Yaw
0.371,0.014,1.035,10.211,39.804,-286.685,Yaw
-0.269,0.400,1.318,13.239,8.505,-286.685,Yaw
-0.392,0.393,0.924,11.944,-35.989,-239.776,Yaw
-0.335,0.328,1.005,-47.390,12.863,78.137,Yaw
-0.235,0.321,1.102,-49.726,4.156,283.684,Yaw
0.131,0.229,1.039,-14.350,-45.272,286.685,Yaw
